bathroomcnt,bedroomcnt,calculatedfinishedsquarefeet,propertylandusetypeid,yearbuilt,structuretaxvaluedollarcnt,assessmentyear,logerror,rf_logerror,stacking_logerror,DNN_logerror,id2
3,3,2970,261,1994,275000,2016,0.371660462,0.041203718,-0.001571894,-0.046688497,06037920338
2,3,2476,261,1979,204789,2015,-0.114095867,-0.051006845,-0.04712212,-0.021429401,06037920312
2,3,2476,261,1979,207912,2016,-0.114095867,-0.049439248,-0.005635679,-0.045464046,06037920312
5,5,4742,261,2001,426401,2015,1.186060532,0.474288545,0.8990544,0.078696102,06037920313
5,5,4742,261,2001,432903,2016,1.186060532,0.470644551,0.76522064,0.080794662,06037920313
2,2,1164,261,1955,242975,2015,-0.081951174,-0.11273134,-0.068375945,-0.061055772,06037920312
2,2,1164,261,1955,246680,2016,-0.081951174,-0.130122109,-0.061168313,-0.035528041,06037920312
2,4,1648,261,1979,261275,2015,0.330065764,-0.046214292,-0.045748055,-0.036264531,06037920313
2,4,1648,261,1979,265259,2016,0.330065764,-0.031167169,-0.024737477,-0.028653998,06037920313
3,3,1395,266,1982,106600,2015,0.047636901,0.062337165,0.100340754,-0.040733501,06037920337
3,3,1395,266,1982,108225,2016,0.047636901,0.074300586,0.10415131,-0.029975932,06037920337
2,2,1172,266,1985,184000,2015,0.363716282,0.015077979,0.05561,-0.037496246,06037920030
2,2,1172,266,1985,222600,2016,0.363716282,0.005583416,0.005692184,-0.026577394,06037920030
2,3,1003,266,1988,152081,2015,-0.120005089,-0.053044375,-0.102194846,-0.05651328,06037920030
2,3,1003,266,1988,154400,2016,-0.120005089,-0.048228312,-0.07909882,-0.032877985,06037920030
3,4,1877,261,1988,177518,2015,0.01290709,-0.06809459,-0.09243286,-0.035828419,06037920314
3,4,1877,261,1988,180225,2016,0.01290709,-0.065285821,-0.08719641,-0.032879133,06037920314
2,3,1003,266,1987,108690,2015,-0.320511789,-0.085666963,-0.0829286,-0.060025215,06037920030
2,3,1003,266,1987,110347,2016,-0.320511789,-0.090148553,-0.09671223,-0.033495441,06037920030
2,3,944,266,1983,154183,2015,-0.330141877,-0.105194019,-0.11476934,-0.063101515,06037910807
2,3,944,266,1983,156534,2016,-0.330141877,-0.125001216,-0.12306285,-0.030273471,06037910807
3,3,1728,269,1983,183683,2015,-0.114095867,-0.134706509,-0.19873726,-0.021988757,06037920329
3,3,1728,269,1983,186484,2016,-0.114095867,-0.14136813,-0.20913607,-0.02164603,06037920329
2,4,1480,261,1986,134193,2015,-0.181082199,0.074953906,0.08019757,-0.036352575,06037920118
2,4,1480,261,1986,136239,2016,-0.181082199,0.072570074,0.075546265,-0.026028605,06037920118
3,4,2174,261,1965,140000,2015,0.059267457,0.070555141,0.11935848,-0.01651752,06037108101
3,4,2174,261,1965,140000,2016,0.059267457,0.079807081,0.14437917,-0.044017218,06037108101
3,4,5256,261,2003,301800,2015,-0.114095867,-0.022226212,0.003578872,0.028591003,06037910302
3,4,5256,261,2003,306402,2016,-0.114095867,-0.013258694,-0.005884647,0.008492101,06037910302
3,3,2765,261,1996,257797,2015,0.076603964,-0.018813339,0.025253385,-0.027892575,06037910302
3,3,2765,261,1996,261728,2016,0.076603964,-0.021054536,-0.010868013,-0.037572391,06037910302
2,3,1226,261,1987,105369,2015,-0.267983388,-0.195469275,-0.2950914,-0.056568302,06037910505
2,3,1226,261,1987,106975,2016,-0.267983388,-0.201420129,-0.3179794,-0.038110569,06037910505
2,4,1120,261,1970,129600,2015,0.216300572,-0.192266886,-0.19928813,-0.030984079,06037910714
2,4,1120,261,1970,131576,2016,0.216300572,-0.207786807,-0.26219487,-0.04180409,06037910714
2,3,2052,261,2000,178500,2015,-0.547998329,-0.156768178,-0.19380462,-0.05493167,06037910705
2,3,2052,261,2000,169300,2016,-0.547998329,-0.162220386,-0.17244017,-0.031761155,06037910705
3,4,1670,261,1989,132861,2015,-0.412818702,-0.196165239,-0.24551123,-0.024145298,06037910713
3,4,1670,261,1989,134887,2016,-0.412818702,-0.221784945,-0.2017045,-0.039216012,06037910713
2,3,1280,261,1997,155200,2015,-0.841893321,-0.299170893,-0.33430558,-0.062348731,06037910705
2,3,1280,261,1997,157566,2016,-0.841893321,-0.316865563,-0.3029881,-0.037704982,06037910705
1,1,1546,261,1956,49283,2015,1.209336818,0.122602844,0.116832554,-0.056079224,06037910706
1,1,1546,261,1956,50034,2016,1.209336818,0.112871177,0.119805515,-0.028775867,06037910706
3,4,2196,261,1990,151408,2015,0.408518226,-0.029081695,-0.011960566,-0.02836711,06037910716
3,4,2196,261,1990,191400,2016,0.408518226,-0.087128544,-0.05990535,-0.034251202,06037910716
3,3,2270,261,2000,186864,2015,-0.274018193,-0.090130361,-0.06380963,-0.040148746,06037910715
3,3,2270,261,2000,189713,2016,-0.274018193,-0.09289872,-0.071012676,-0.035968252,06037910715
2,3,1320,261,1988,90500,2015,-0.089956648,-0.05225787,-0.14930981,-0.059897408,06037900104
2,3,1320,261,1988,103300,2016,-0.089956648,-0.092691239,-0.15422904,-0.040150564,06037900104
2,3,1134,261,1985,97918,2015,-0.450837972,-0.285167145,-0.25106424,-0.057985101,06037900104
2,3,1134,261,1985,99411,2016,-0.450837972,-0.295404575,-0.311911,-0.045930844,06037900104
3,2,1786,266,1980,76325,2015,1.064443314,0.302342159,0.46467623,-0.023728132,06037900705
3,2,1786,266,1980,131900,2016,1.064443314,0.283360478,0.42688212,-0.009197328,06037900705
2,4,2306,261,1981,93600,2015,-0.211859704,0.187495425,0.20602915,-0.040017471,06037900701
2,4,2306,261,1981,129444,2016,-0.211859704,-0.105022683,-0.060210526,-0.031185549,06037900701
2,4,1613,246,1957,52302,2015,0.118362936,0.262909747,0.19472623,0.008038945,06037900804
2,4,1613,246,1957,53099,2016,0.118362936,0.286057358,0.27417573,-0.015577558,06037900804
2,2,1056,266,1991,62200,2015,0.573268396,-0.255639745,-0.2399056,-0.045341875,06037900609
2,2,1056,266,1991,63148,2016,0.573268396,-0.190613571,-0.21608007,-0.026933877,06037900609
1,1,706,266,1981,21423,2015,-0.522048669,0.139042711,0.2557072,-0.041149009,06037900609
1,1,706,266,1981,21749,2016,-0.522048669,0.136414358,0.20693552,-0.025848269,06037900609
3,2,1082,266,1989,63646,2015,0.523782997,-0.037117027,-0.062787354,-0.03008361,06037900506
3,2,1082,266,1989,64616,2016,0.523782997,-0.079619133,-0.111709,-0.015000915,06037900506
2,4,2157,261,1988,176165,2015,-0.146607605,-0.134350157,-0.14092028,-0.040597931,06037901004
2,4,2157,261,1988,178851,2016,-0.146607605,-0.157935636,-0.15150034,-0.028241966,06037901004
2,3,1380,261,1992,130659,2015,-0.081081087,-0.084816152,-0.08169198,-0.067750007,06037901205
2,3,1380,261,1992,132651,2016,-0.081081087,-0.107750509,-0.07097888,-0.033230335,06037901205
3,4,2400,261,1998,229518,2015,-0.759867318,-0.238126232,-0.23251772,-0.01791458,06037901205
3,4,2400,261,1998,233018,2016,-0.759867318,-0.244365297,-0.30454463,-0.03845536,06037901205
3,4,3058,261,2000,326961,2015,-0.416361091,-0.000747494,-0.016314149,-0.00695131,06037901213
3,4,3058,261,2000,331947,2016,-0.416361091,-0.032478512,-0.0423401,-0.021093773,06037901213
2,3,2014,261,1967,146776,2015,-0.800856649,-0.22999208,-0.3200643,-0.050789822,06037910813
2,3,2014,261,1967,149014,2016,-0.800856649,-0.222055171,-0.31997293,-0.031272247,06037910813
2,3,1608,261,1984,248000,2015,0.19578151,-0.043564781,-0.07603145,-0.043935437,06037920018
2,3,1608,261,1984,267500,2016,0.19578151,-0.055194331,-0.10078913,-0.039046038,06037920018
1,2,1060,261,1935,38668,2015,0.620219381,0.053910787,0.029236168,-0.041427359,060372347
1,2,1060,261,1935,39257,2016,0.620219381,0.078909142,0.1001991,-0.057448249,060372347
3,2,887,266,1988,75400,2015,-0.399542132,-0.018026071,-0.03328538,-0.037479408,06037601303
3,2,887,266,1988,76549,2016,-0.399542132,-0.003233644,-0.03041631,-0.025624271,06037601303
1,2,864,261,1923,34963,2015,1.998101914,0.513066775,0.93002,-0.059035856,06037601801
1,2,864,261,1923,35496,2016,1.998101914,0.471791137,0.7819517,-0.040816892,06037601801
2,4,2088,261,1956,47353,2015,0.117640636,-0.027288755,-0.08127344,-0.018367605,06037602601
2,4,2088,261,1956,48075,2016,0.117640636,-0.021198815,-0.09570825,-0.030225858,06037602601
2,3,1792,261,1956,118296,2015,-0.323661034,-0.133374327,-0.16526407,-0.043021355,060376026
2,3,1792,261,1956,120100,2016,-0.323661034,-0.153287881,-0.20029885,-0.024271579,060376026
2,3,1418,261,1938,81000,2015,0.015397685,0.038159808,-0.0224303,-0.049900375,060376036
2,3,1418,261,1938,92000,2016,0.015397685,0.062291022,0.060878187,-0.029403295,060376036
2,3,1517,261,1951,84123,2015,0.036964401,-0.056612398,-0.017244041,-0.039908618,06037603702
2,3,1517,261,1951,85405,2016,0.036964401,-0.056455577,-0.023168921,-0.028240871,06037603702
2,4,1779,261,1950,94635,2015,-0.211859704,-0.030691239,-0.039328158,-0.044740252,060376041
2,4,1779,261,1950,96078,2016,-0.211859704,-0.015397793,-0.044795573,-0.033443131,060376041
2,2,1025,266,1990,155000,2015,0.358429346,0.038705457,0.020872802,-0.037297301,06037604002
2,2,1025,266,1990,161700,2016,0.358429346,0.038704196,0.018146098,-0.03712349,06037604002
3,3,1309,266,1994,236071,2015,-0.258286011,-0.113315323,-0.08709824,-0.025922649,06037650102
3,3,1309,266,1994,239671,2016,-0.258286011,-0.093831733,-0.10379857,-0.011800125,06037650102
2,3,1944,261,1953,286716,2015,0.588287038,-0.005535989,0.08576757,-0.03141427,060372770
2,3,1944,261,1953,291088,2016,0.588287038,-0.003244581,0.05596897,-0.043602958,060372770
4,3,1309,261,1948,162670,2015,0.046199473,-0.05463422,-0.03796166,-0.048785165,060372764
4,3,1309,261,1948,165150,2016,0.046199473,-0.041643391,-0.07382715,-0.001404073,060372764
2,2,1136,266,1981,154000,2015,-0.175047395,0.054725905,0.04596281,-0.038030878,06037620101
2,2,1136,266,1981,150152,2016,-0.175047395,0.066010515,0.075217634,-0.037098572,06037620101
2,4,1342,261,1952,162841,2015,-0.0296086,0.026627317,0.061266124,-0.055377826,06037620001
2,4,1342,261,1952,165324,2016,-0.0296086,0.028535405,0.02566728,-0.040690288,06037620001
1,3,1030,261,1950,110863,2015,-0.03321251,-0.113844517,-0.15481144,-0.035905633,06037620501
1,3,1030,261,1950,112553,2016,-0.03321251,-0.121636469,-0.15962827,-0.043672159,06037620501
2,3,1474,266,1988,193898,2015,-0.198870832,-0.048971557,-0.100265265,-0.023938673,06037620701
2,3,1474,266,1988,196854,2016,-0.198870832,-0.065476753,-0.06341213,-0.032549828,06037620701
2,3,2506,266,1981,270408,2015,0.279373404,0.128929944,0.108537346,-0.001728442,06037620801
2,3,2506,266,1981,274531,2016,0.279373404,0.132116861,0.08294028,-0.032167036,06037620801
3,3,1988,261,1976,124665,2015,0.1813641,0.061230563,0.057903558,-0.025426989,06037620303
3,3,1988,261,1976,126566,2016,0.1813641,0.058366339,0.04727587,-0.006264016,06037620303
3,2,1422,266,1989,195244,2015,-1.860119869,-0.61445014,-0.7908423,-0.037890695,06037621104
3,2,1422,266,1989,198221,2016,-1.860119869,-0.598970182,-0.8044561,-0.014351893,06037621104
2,5,2027,246,1950,64682,2015,-0.357197579,-0.085992271,-0.05695021,-0.026295166,060377024
2,5,2027,246,1950,490053,2016,-0.357197579,-0.130883309,-0.023227572,-0.112599701,060377024
1,2,903,266,1949,66258,2015,-0.144873371,-0.112768223,-0.23187846,-0.048419818,060372360
1,2,903,266,1949,67268,2016,-0.144873371,-0.112833546,-0.2085262,-0.040180881,060372360
2,2,1057,266,1974,209225,2015,-0.829683215,-0.311414661,-0.43264532,-0.03649053,06037275302
2,2,1057,266,1974,212415,2016,-0.829683215,-0.317572363,-0.42055917,-0.040488295,06037275302
2,4,2010,261,1942,255009,2015,-0.255310298,-0.073714297,-0.08941966,-0.054236878,06037702801
2,4,2010,261,1942,258897,2016,-0.255310298,-0.071931665,-0.08924401,-0.055290475,06037702801
2,3,1695,261,1951,147291,2015,0.181609567,-0.04825972,-0.0602414,-0.055249698,060377026
2,3,1695,261,1951,149537,2016,0.181609567,-0.074123578,-0.05188036,-0.030232228,060377026
3,3,2500,261,1915,374230,2015,-0.149599034,-0.16340483,-0.14405572,-0.073219255,06037273902
3,3,2500,261,1915,379937,2016,-0.149599034,-0.166751714,-0.09833872,-0.01578087,06037273902
3,2,1696,266,1964,118639,2015,0.087956406,0.104281748,0.077509284,-0.032739297,06037264302
3,2,1696,266,1964,120448,2016,0.087956406,0.139047537,0.10780415,-0.024095474,06037264302
3,2,1485,266,1996,210354,2015,0.176178243,0.041827388,0.03379816,-0.032741297,06037264302
3,2,1485,266,1996,213561,2016,0.176178243,0.047391019,0.05207324,-0.040410616,06037264302
2,2,1836,261,1934,515000,2015,-0.047713014,-0.0880067,-0.11884713,-0.071515948,06037701202
2,2,1836,261,1934,522853,2016,-0.047713014,-0.095609659,-0.111328006,-0.044737794,06037701202
2,4,1918,261,1947,150403,2015,-0.037905378,-0.033077831,-0.021286905,-0.035617568,06037702201
2,4,1918,261,1947,152696,2016,-0.037905378,-0.036333806,-0.04420972,-0.054570667,06037702201
3,4,2275,261,1940,669685,2015,-0.753181691,-0.409643412,-0.43984604,-0.054828875,06037702202
3,4,2275,261,1940,679897,2016,-0.753181691,-0.400855946,-0.4203667,-0.07793425,06037702202
1,1,572,261,1905,146,2015,1.739672629,0.329907135,0.8564509,-0.069603257,06037702102
1,1,572,261,1905,148,2016,1.739672629,0.348461981,0.6331075,-0.05180008,06037702102
2,4,2749,246,1929,195192,2015,0.152642504,0.211197516,0.45344567,-0.039272685,06037217001
2,4,2749,246,1929,198168,2016,0.152642504,0.224868064,0.48634765,-0.04445798,06037217001
5,5,4656,261,2005,1042338,2015,-0.931208432,-0.073190142,-0.023576438,0.117934555,060372695
5,5,4656,261,2005,1042338,2015,-0.541360044,-0.073190142,-0.023576438,0.117934555,060372695
5,5,4656,261,2005,1058233,2016,-0.931208432,-0.099183915,-0.13663822,0.074654162,060372695
5,5,4656,261,2005,1058233,2016,-0.541360044,-0.099183915,-0.13663822,0.074654162,060372695
5,5,3708,261,2008,856984,2015,0.020549247,0.031890754,0.025309563,0.080129281,060372693
5,5,3708,261,2008,870053,2016,0.020549247,0.039655208,-0.007615209,0.03946222,060372693
3,3,1990,261,1951,440200,2015,0.722931554,0.069099304,-0.002484381,-0.042876348,060372693
3,3,1990,261,1951,440200,2016,0.722931554,0.039905666,-0.057392836,-0.034320351,060372693
2,2,1963,266,1974,213173,2015,-0.083921843,0.064507438,0.09993139,-0.034023862,06037265520
2,2,1963,266,1974,216423,2016,-0.083921843,0.06418775,0.085567534,-0.042608917,06037265520
3,2,2177,266,1980,378718,2015,-0.133991506,0.09676609,0.14639759,-0.025870714,06037265602
3,2,2177,266,1980,428300,2016,-0.133991506,0.117679326,0.16336203,-0.020097142,06037265602
2,3,2033,261,1935,137138,2015,-0.023573795,-0.243562648,-0.30174977,-0.040174004,06037265601
2,3,2033,261,1935,137138,2015,-0.392534675,-0.243562648,-0.30174977,-0.040174004,06037265601
2,3,2033,261,1935,139229,2016,-0.023573795,-0.247438114,-0.35632128,-0.041663203,06037265601
2,3,2033,261,1935,139229,2016,-0.392534675,-0.247438114,-0.35632128,-0.041663203,06037265601
3,2,1443,266,1985,168171,2015,0.076603964,-0.080930023,-0.1319437,-0.035698313,06037216402
3,2,1443,266,1985,170735,2016,0.076603964,-0.09493045,-0.14178795,-0.029642582,06037216402
6,5,5578,261,1950,143794,2015,0.000258719,-0.040284098,-0.2444061,0.120157078,060377006
6,5,5578,261,1950,145986,2016,0.000258719,-0.047668506,-0.23358703,0.139909595,060377006
6,5,3784,261,1952,86679,2015,-0.403896872,0.045576352,-0.1033144,0.057704944,06037700601
6,5,3784,261,1952,88000,2016,-0.403896872,0.034463823,-0.079725266,0.08668144,06037700601
3,3,2958,261,1953,778908,2015,-0.8340376,-0.218937029,-0.22697043,-0.006643094,060372612
3,3,2958,261,1953,790786,2016,-0.8340376,-0.192358977,-0.20591974,-0.05624757,060372612
4,3,3109,261,1947,599294,2015,0.193075696,-0.016843248,-0.012736261,-0.00412878,06037265420
4,3,3109,261,1947,608433,2016,0.193075696,-0.012704316,-0.05578333,-0.019441603,06037265420
4,4,3411,261,1962,139000,2015,-0.138235086,-0.118904622,-0.041312337,0.025629755,06037262302
4,4,3411,261,1962,147000,2016,-0.138235086,-0.120723201,-0.08550298,0.023825865,06037262302
3,4,2713,261,1933,86679,2015,-0.560671419,-0.257664939,-0.27878362,-0.021607757,06037262303
3,4,2713,261,1933,88000,2016,-0.560671419,-0.292141922,-0.5284877,-0.021817647,06037262303
3,4,3345,261,1956,166037,2015,0.296270857,0.227062754,0.36308384,0.023896713,06037262802
3,4,3345,261,1956,168569,2016,0.296270857,0.253476839,0.31333843,-0.018744051,06037262802
3,5,2643,261,1948,108095,2015,0.596768228,0.208771205,0.3114304,0.004644077,06037262802
3,5,2643,261,1948,109743,2016,0.596768228,0.198583653,0.19026059,-0.057496581,06037262802
2,2,1793,261,1954,65458,2015,0.278529857,-0.097146737,-0.07368493,-0.037783161,06037262802
2,2,1793,261,1954,66456,2016,0.278529857,-0.092009957,-0.106175005,-0.023403468,06037262802
1,3,910,261,1939,20574,2015,0.223049632,0.168945689,0.14628857,-0.032769106,06037262706
1,3,910,261,1939,20887,2016,0.223049632,0.190184523,0.30920708,-0.048743598,06037262706
1,1,593,266,1987,64807,2015,1.736175274,0.587075319,0.77101177,-0.030436758,06037262604
1,1,593,266,1987,65795,2016,1.736175274,0.584065749,0.4795893,-0.030148849,06037262604
2,3,2210,261,1952,417528,2015,0.029164811,-0.098167253,-0.058777988,-0.029800523,06037262604
2,3,2210,261,1952,423895,2016,0.029164811,-0.108102541,-0.023402154,-0.059545632,06037262604
1,3,1192,261,1925,306200,2015,0.158677309,-0.137364269,-0.074409306,-0.068711326,06037262501
1,3,1192,261,1925,370566,2016,0.158677309,-0.145060151,-0.17803264,-0.040562961,06037262501
4,5,3776,261,1928,872144,2015,0.738622047,0.071643682,0.10259947,-0.000301089,06037262501
4,5,3776,261,1928,1412212,2016,0.738622047,0.038240773,0.07277769,-0.057040054,06037262501
4,5,2910,261,1948,398800,2015,0.029532487,0.030414895,0.098860174,-0.00236775,06037262501
4,5,2910,261,1948,404881,2016,0.029532487,0.034114222,0.010921478,-0.045031492,06037262501
4,4,2739,261,1939,95218,2015,-1.200964205,-0.325448069,-0.5405359,-0.013117582,06037262302
4,4,2739,261,1939,96670,2016,-1.200964205,-0.346484259,-0.45754856,0.006947119,06037262302
3,2,1955,266,1978,254577,2015,-0.10830866,-0.021056281,-0.09522122,-0.035248768,06037262601
3,2,1955,266,1978,258459,2016,-0.10830866,-0.039341661,-0.055176616,-0.033225503,06037262601
3,4,2599,261,1962,351584,2015,0.727759398,0.232639256,0.39227548,-0.024836943,06037800408
3,4,2599,261,1962,356945,2016,0.727759398,0.204533734,0.33132446,-0.07985276,06037800408
6,5,5679,261,1993,2804782,2015,-1.508911035,-0.164520213,-0.2028023,0.082020417,06037800408
6,5,5679,261,1993,2847554,2016,-1.508911035,-0.188441924,-0.34605414,0.033247609,06037800408
1,3,1856,261,1922,76498,2015,-0.047202537,-0.020612283,-0.062310994,-0.031799354,060372346
1,3,1856,261,1922,77664,2016,-0.047202537,-0.010818523,-0.04266566,-0.04918262,060372346
2,3,1642,246,1925,19354,2015,0.819982182,0.231846397,0.36970806,-0.158004552,060377032
2,3,1642,246,1925,121830,2016,0.819982182,0.23462173,0.40012428,-0.047751013,060377032
1,3,1020,261,1922,20526,2015,-0.065817428,-0.164490531,-0.16047317,-0.030810364,06037234001
1,3,1020,261,1922,20526,2015,-0.540481665,-0.164490531,-0.16047317,-0.030810364,06037234001
1,3,1020,261,1922,20839,2016,-0.065817428,-0.151880738,-0.19523537,-0.050788715,06037234001
1,3,1020,261,1922,20839,2016,-0.540481665,-0.151880738,-0.19523537,-0.050788715,06037234001
1,2,1315,261,1936,51488,2015,0.00894227,-0.120551887,-0.045294583,-0.030993249,060372343
1,2,1315,261,1936,52273,2016,0.00894227,-0.081403809,-0.06744802,-0.054961555,060372343
1,2,1078,261,1927,10786,2015,-0.389658692,-0.120717522,-0.1842041,-0.043400254,060372200
1,2,1078,261,1927,10950,2016,-0.389658692,-0.137369723,-0.2036146,-0.05873327,060372200
1,2,1401,261,1940,51635,2015,1.214164662,-0.081878381,-0.11951506,-0.024997566,060372195
1,2,1401,261,1940,51635,2015,-0.645842183,-0.081878381,-0.11951506,-0.024997566,060372195
1,2,1401,261,1940,52422,2016,1.214164662,-0.076643957,-0.081736326,-0.050726984,060372195
1,2,1401,261,1940,52422,2016,-0.645842183,-0.076643957,-0.081736326,-0.050726984,060372195
1,2,833,266,1948,21653,2015,0.800231804,0.189445031,0.1636188,-0.055588521,060372201
1,2,833,266,1948,21983,2016,0.800231804,0.218855773,0.21622217,-0.040379435,060372201
1,2,1280,261,1919,12212,2015,-0.425491792,-0.100785889,-0.20680934,-0.042740494,06037222001
1,2,1280,261,1919,68000,2016,-0.425491792,-0.358673308,-0.3996147,-0.057062566,06037222001
